"city","area","code1","cunli","gen_0102","gen_0304","gen_0506"
"台南市","仁德區","A6727-12-008","後壁村",67471,74228,87026
"台南市","仁德區","A6727-13-001","成功村",110920,112919,126646
"台南市","仁德區","A6727-13-002","成功村",40461,40337,48183
"台南市","仁德區","A6727-13-003","成功村",40740,38530,45638
"台南市","仁德區","A6727-13-004","成功村",33977,35987,36783
"台南市","仁德區","A6727-13-005","成功村",127702,126703,144724
"台南市","仁德區","A6727-13-006","仁愛村",53468,53525,63812
"台南市","仁德區","A6727-13-007","仁愛村",14557,14643,16363
"台南市","仁德區","A6727-13-008","成功村",142815,138610,165019
"台南市","仁德區","A6727-13-009","仁愛村",82325,88001,104718
"台南市","仁德區","A6727-13-010","成功村",176308,183600,219522
"台南市","仁德區","A6727-13-011","田厝村",126748,142535,170022
"台南市","仁德區","A6727-14-001","仁義村",69318,71623,79292
"台南市","仁德區","A6727-14-002","新田村",53471,51705,55694
"台南市","仁德區","A6727-14-003","新田村",64270,69215,83278
"台南市","仁德區","A6727-14-004","新田村",49336,52738,61857
"台南市","仁德區","A6727-14-005","新田村",64222,68984,81747
"台南市","仁德區","A6727-14-006","新田村",40639,45119,54920
"台南市","仁德區","A6727-14-007","新田村",26315,27796,33571
"台南市","仁德區","A6727-14-008","新田村",84168,93673,103938
"台南市","仁德區","A6727-14-009","上崙村",138104,162186,190889
"台南市","仁德區","A6727-15-001","後壁村",78326,84261,101285
"台南市","仁德區","A6727-15-002","後壁村",123054,119740,168899
"台南市","仁德區","A6727-15-003","後壁村",38322,42951,51561
"台南市","仁德區","A6727-15-004","後壁村",7051,7881,10340
"台南市","仁德區","A6727-15-005","後壁村",76625,83917,101935
"台南市","仁德區","A6727-15-006","後壁村",134123,147739,161056
"台南市","仁德區","A6727-15-007","後壁村",103633,113285,132366
"台南市","仁德區","A6727-15-008","後壁村",107060,117894,141573
"台南市","仁德區","A6727-15-009","後壁村",70386,78640,88010
"台南市","仁德區","A6727-15-010","後壁村",89496,103159,125742
"台南市","仁德區","A6727-16-001","後壁村",91000,97601,111892
"台南市","仁德區","A6727-16-002","後壁村",18831,19740,20624
"台南市","仁德區","A6727-16-003","後壁村",236162,255570,293667
"台南市","仁德區","A6727-16-004","後壁村",78916,89137,106747
"台南市","仁德區","A6727-16-005","上崙村",29136,30389,33870
"台南市","仁德區","A6727-16-006","後壁村",168939,190580,200972
"台南市","仁德區","A6727-16-007","上崙村",51483,59205,62654
"台南市","仁德區","A6727-16-008","上崙村",42821,48711,58513
"台南市","仁德區","A6727-16-009","上崙村",87338,101521,109878
"台南市","仁德區","A6727-16-010","上崙村",113583,128190,150110
"台南市","仁德區","A6727-17-001","後壁村",80925,89795,104959
"台南市","仁德區","A6727-17-002","上崙村",4282,4789,5441
"台南市","仁德區","A6727-17-003","上崙村",93836,101886,118262
"台南市","仁德區","A6727-17-004","上崙村",50409,56722,64396
"台南市","仁德區","A6727-17-005","上崙村",47302,52349,61919
"台南市","仁德區","A6727-17-006","上崙村",276301,319044,394453
"台南市","仁德區","A6727-17-007","上崙村",14795,16163,19880
"台南市","仁德區","A6727-17-008","上崙村",77090,84296,100629
"台南市","仁德區","A6727-17-009","上崙村",158159,172420,206575
"台南市","仁德區","A6727-18-001","仁愛村",96818,96802,114661
"台南市","仁德區","A6727-18-002","成功村",151694,175100,199342
"台南市","仁德區","A6727-18-003","成功村",8997,10755,12523
"台南市","仁德區","A6727-18-004","保安村",112257,95327,120622
"台南市","仁德區","A6727-18-005","大甲村",174288,180767,272271
"台南市","仁德區","A6727-18-006","二行村",215505,230420,333688
"台南市","仁德區","A6727-18-007","保安村",281457,263603,410809
"台南市","仁德區","A6727-18-008","大甲村",113065,125997,152431
"台南市","仁德區","A6727-18-009","大甲村",62533,68262,81393
"台南市","仁德區","A6727-18-010","大甲村",63182,71579,88556
"台南市","仁德區","A6727-18-011","大甲村",126635,138712,169404
"台南市","仁德區","A6727-19-001","田厝村",5708,6190,8115
"台南市","仁德區","A6727-19-002","田厝村",50249,55119,70777
"台南市","仁德區","A6727-19-003","田厝村",62907,71823,83460
"台南市","仁德區","A6727-19-004","三甲村",26858,30144,33534
"台南市","仁德區","A6727-19-005","田厝村",126022,143649,181261
"台南市","仁德區","A6727-19-006","三甲村",26811,29832,39576
"台南市","仁德區","A6727-19-007","三甲村",184858,187947,259726
"台南市","仁德區","A6727-19-008","保安村",92218,89163,108270
"台南市","仁德區","A6727-19-009","保安村",111428,112113,132466
"台南市","仁德區","A6727-19-010","保安村",62625,48524,76044
"台南市","仁德區","A6727-20-001","上崙村",27324,30794,38919
"台南市","仁德區","A6727-20-002","上崙村",71179,78980,93301
"台南市","仁德區","A6727-20-003","上崙村",96000,109551,131461
"台南市","仁德區","A6727-20-004","保安村",188330,154845,226489
"台南市","仁德區","A6727-20-005","中生村",32836,36034,43109
"台南市","仁德區","A6727-20-006","中洲村",132004,149105,180543
"台南市","仁德區","A6727-20-007","中洲村",165846,163704,208434
"台南市","仁德區","A6727-20-008","中洲村",85671,93596,113032
"台南市","仁德區","A6727-20-009","中洲村",114579,127964,160129
"台南市","仁德區","A6727-22-001","二行村",83529,81986,95482
"台南市","仁德區","A6727-22-002","二行村",45140,50440,60672
"台南市","仁德區","A6727-22-003","二行村",99098,103174,132706
"台南市","仁德區","A6727-22-004","二行村",142091,124978,146419
"台南市","仁德區","A6727-22-005","二行村",59157,66440,83761
"台南市","仁德區","A6727-22-006","二行村",55331,58032,65201
"台南市","仁德區","A6727-22-007","大甲村",69491,76507,90879
"台南市","仁德區","A6727-22-008","二行村",99659,93930,124051
"台南市","仁德區","A6727-22-009","大甲村",91332,103263,121646
"台南市","仁德區","A6727-22-010","大甲村",133775,151259,188519
"台南市","仁德區","A6727-23-001","保安村",132667,128294,158586
"台南市","仁德區","A6727-23-002","保安村",237786,229805,283197
"台南市","仁德區","A6727-23-003","保安村",44334,42910,50809
"台南市","仁德區","A6727-23-004","保安村",509589,398066,592490
"台南市","仁德區","A6727-23-005","中生村",83755,99735,107729
"台南市","仁德區","A6727-23-006","中生村",14749,15323,21509
"台南市","仁德區","A6727-23-007","中洲村",102124,115022,146758
"台南市","仁德區","A6727-23-008","中生村",94126,109612,131853
"台南市","仁德區","A6727-23-009","中生村",148660,162060,184960
"台南市","山上區","A6722-01-001","明和村",5029,4783,5230
"台南市","山上區","A6722-02-001","明和村",46698,51213,64693
"台南市","山上區","A6722-02-002","明和村",40340,46397,56335
"台南市","山上區","A6722-02-003","明和村",24614,27306,34235
"台南市","山上區","A6722-02-004","明和村",16396,17992,19635
"台南市","山上區","A6722-02-005","明和村",44793,51527,66722
"台南市","山上區","A6722-02-006","明和村",21582,23855,30454
"台南市","山上區","A6722-02-007","明和村",68213,75590,96580
"台南市","山上區","A6722-02-008","南洲村",77274,83423,105242
"台南市","山上區","A6722-02-009","明和村",108418,126508,153887
"台南市","山上區","A6722-03-001","南洲村",56025,63201,77527
"台南市","山上區","A6722-03-002","山上村",47395,52669,66357
"台南市","山上區","A6722-03-003","山上村",49257,53336,69675
"台南市","山上區","A6722-03-004","南洲村",71069,74565,97555
"台南市","山上區","A6722-03-005","南洲村",58133,66594,79225
"台南市","山上區","A6722-03-006","山上村",95844,109458,141048
"台南市","山上區","A6722-03-007","南洲村",21254,24651,30385
"台南市","山上區","A6722-03-008","南洲村",71605,86703,109541
"台南市","山上區","A6722-04-001","玉峰村",10109,9652,11978
"台南市","山上區","A6722-04-002","玉峰村",47930,47245,47111
"台南市","山上區","A6722-04-003","新莊村",57695,65425,82251
"台南市","山上區","A6722-04-004","玉峰村",54650,58355,73799
"台南市","山上區","A6722-04-005","新莊村",64726,72419,93076
"台南市","山上區","A6722-04-006","新莊村",68080,72140,98169
"台南市","山上區","A6722-04-007","平陽村",30917,28724,31276
"台南市","山上區","A6722-04-008","平陽村",46619,42252,47840
"台南市","山上區","A6722-04-009","豐德村",42149,40518,45273
"台南市","山上區","A6722-04-010","豐德村",48135,49066,54878
"台南市","善化區","A6719-01-001","六分里",31301,24699,23954
"台南市","善化區","A6719-01-002","六德里",27909,30669,32662
"台南市","善化區","A6719-01-003","東隆里",19948,27851,28630
"台南市","善化區","A6719-01-004","溪美里",85886,85991,104298
"台南市","善化區","A6719-01-005","六分里",16642,17301,19929
"台南市","善化區","A6719-01-006","六德里",90286,79625,102669
"台南市","善化區","A6719-01-007","溪美里",56818,58750,64148
"台南市","善化區","A6719-01-008","六分里",116613,111524,139867
"台南市","善化區","A6719-01-009","溪美里",70782,73111,80285
"台南市","善化區","A6719-01-010","溪美里",46838,48334,53168
"台南市","善化區","A6719-01-011","溪美里",69743,71229,77874
"台南市","善化區","A6719-01-012","胡家里",22557,31482,38515
"台南市","善化區","A6719-01-013","胡家里",8617,10335,11172
"台南市","善化區","A6719-02-001","六德里",997,1493,1995
"台南市","善化區","A6719-02-002","六分里",4386,6555,7715
"台南市","善化區","A6719-02-003","東隆里",1011,346,374
"台南市","善化區","A6719-02-004","東昌里",1940,1437,1474
"台南市","善化區","A6719-03-001","六德里",69518,62243,87568
"台南市","善化區","A6719-03-002","六德里",41494,36738,51568
"台南市","善化區","A6719-03-003","六德里",66688,61106,83374
"台南市","善化區","A6719-03-004","田寮里",72368,62738,86571
"台南市","善化區","A6719-03-005","田寮里",45690,40422,58043
"台南市","善化區","A6719-03-006","田寮里",88681,92499,114550
"台南市","善化區","A6719-03-007","田寮里",7627,7373,9984
"台南市","善化區","A6719-03-008","田寮里",75399,67299,93451
"台南市","善化區","A6719-03-009","田寮里",161835,152386,196377
"台南市","善化區","A6719-03-010","田寮里",66099,58720,73711
"台南市","善化區","A6719-04-001","東昌里",21318,18671,23710
"台南市","善化區","A6719-04-002","東隆里",26490,23650,31986
"台南市","善化區","A6719-04-003","東昌里",67658,59481,76000
"台南市","善化區","A6719-04-004","東昌里",59873,51583,67778
"台南市","善化區","A6719-04-005","東昌里",81000,72369,96376
"台南市","善化區","A6719-04-006","東隆里",62766,54216,68082
"台南市","善化區","A6719-04-007","東隆里",40797,37434,50568
"台南市","善化區","A6719-04-008","東昌里",117505,129967,175787
"台南市","善化區","A6719-04-009","嘉北里",112398,146071,146570
"台南市","善化區","A6719-04-010","嘉北里",83685,99718,106125
"台南市","善化區","A6719-04-011","嘉北里",29814,36280,37391
"台南市","善化區","A6719-05-001","溪美里",178938,196967,207258
"台南市","善化區","A6719-05-002","六分里",106267,112736,124760
"台南市","善化區","A6719-05-003","什乃里",112362,129008,144444
"台南市","善化區","A6719-05-004","什乃里",30592,38364,37944
"台南市","善化區","A6719-05-005","什乃里",44512,44382,50182
"台南市","善化區","A6719-05-006","溪美里",151282,153071,179878
"台南市","善化區","A6719-05-007","什乃里",201428,223096,234033
"台南市","善化區","A6719-05-008","胡家里",11092,10790,11449
"台南市","善化區","A6719-05-009","東關里",236554,265294,266492
"台南市","善化區","A6719-05-010","文正里",199507,179869,197987
"台南市","善化區","A6719-06-001","牛庄里",38725,79849,106978
"台南市","善化區","A6719-06-002","光文里",146994,182920,193055
"台南市","善化區","A6719-06-003","嘉北里",102972,119916,126323
"台南市","善化區","A6719-06-004","牛庄里",53473,51699,64689
"台南市","善化區","A6719-06-005","牛庄里",57215,49883,62512
"台南市","善化區","A6719-06-006","牛庄里",96511,104319,117200
"台南市","善化區","A6719-06-007","牛庄里",27523,31940,35437
"台南市","善化區","A6719-06-008","牛庄里",77936,68907,87478
"台南市","善化區","A6719-06-009","光文里",66048,77124,75759
"台南市","善化區","A6719-06-010","嘉北里",87919,105779,115959
"台南市","善化區","A6719-07-001","胡家里",28221,28878,33440
"台南市","善化區","A6719-07-002","胡家里",62191,62260,70621
"台南市","善化區","A6719-07-003","胡家里",105727,106412,122192
"台南市","善化區","A6719-07-004","胡厝里",77485,79495,88195
"台南市","善化區","A6719-07-005","胡厝里",22434,23779,25341
"台南市","善化區","A6719-07-006","胡家里",67529,69003,78856
"台南市","善化區","A6719-07-007","胡厝里",8597,12559,15305
"台南市","善化區","A6719-07-008","胡厝里",99807,120765,122490
"台南市","善化區","A6719-07-009","胡厝里",55470,58164,65260
"台南市","善化區","A6719-07-010","胡厝里",69490,75997,82442
"台南市","善化區","A6719-08-001","光文里",76322,88784,87274
"台南市","善化區","A6719-08-002","光文里",70095,77957,87315
"台南市","善化區","A6719-08-003","光文里",30838,37785,36873
"台南市","善化區","A6719-08-004","光文里",90256,101653,101847
"台南市","善化區","A6719-08-005","光文里",38072,42739,51265
"台南市","善化區","A6719-08-006","光文里",241664,272243,286297
"台南市","善化區","A6719-08-007","光文里",114398,122167,137592
"台南市","善化區","A6719-08-008","光文里",129579,146596,161486
"台南市","善化區","A6719-08-009","光文里",113437,131785,156156
"台南市","善化區","A6719-09-001","文正里",32305,32639,37154
"台南市","善化區","A6719-09-002","文正里",15552,15288,17520
"台南市","善化區","A6719-09-003","文正里",19117,19433,20805
"台南市","善化區","A6719-09-004","北關里",82872,83119,94140
"台南市","善化區","A6719-09-005","北關里",56564,55919,63344
"台南市","善化區","A6719-09-006","西關里",51998,54542,57044
"台南市","善化區","A6719-09-007","西關里",22427,23847,25286
"台南市","善化區","A6719-09-008","西關里",55970,57433,61838
"台南市","善化區","A6719-09-009","南關里",89928,93944,102723
"台南市","善化區","A6719-09-010","南關里",201865,216379,230189
"台南市","善化區","A6719-09-011","南關里",76732,83802,89448
"台南市","善化區","A6719-10-001","光文里",154662,174309,170524
"台南市","善化區","A6719-10-002","光文里",140219,150264,157061
"台南市","善化區","A6719-10-003","光文里",50688,59498,62900
"台南市","善化區","A6719-10-004","坐駕里",87860,97305,110421
"台南市","善化區","A6719-10-005","光文里",133791,134860,164674
"台南市","善化區","A6719-10-006","光文里",163619,151649,201042
"台南市","善化區","A6719-10-007","坐駕里",89738,92047,112894
"台南市","善化區","A6719-10-008","坐駕里",117753,120550,119331
"台南市","善化區","A6719-10-009","坐駕里",82545,90978,111415
"台南市","善化區","A6719-10-010","坐駕里",38112,41733,46700
"台南市","善化區","A6719-11-001","光文里",28911,35823,36996
"台南市","善化區","A6719-11-002","光文里",63154,77961,82283
"台南市","善化區","A6719-11-003","嘉南里",36324,40461,44957
"台南市","善化區","A6719-11-004","嘉南里",113804,131530,139641
"台南市","善化區","A6719-11-005","牛庄里",86097,80284,102002
"台南市","善化區","A6719-11-006","嘉南里",54227,62898,70169
"台南市","善化區","A6719-11-007","光文里",68824,88746,95390
"台南市","善化區","A6719-11-008","嘉南里",112529,143685,149015
"台南市","善化區","A6719-11-009","小新里",136333,154147,155505
"台南市","善化區","A6719-11-011","小新里",215784,248725,313545
"台南市","善化區","A6719-11-012","小新里",28563,33766,38181
"台南市","善化區","A6719-12-001","東關里",146332,137752,159725
"台南市","善化區","A6719-12-002","東關里",76781,78624,86251
"台南市","善化區","A6719-12-003","文昌里",40061,40893,45891
"台南市","善化區","A6719-12-004","南關里",13150,14559,14687
"台南市","善化區","A6719-12-005","文昌里",120849,131574,136837
"台南市","善化區","A6719-12-006","文昌里",92357,96548,104672
"台南市","善化區","A6719-12-007","文昌里",134184,146954,162750
"台南市","善化區","A6719-12-008","南關里",73056,80870,85111
"台南市","善化區","A6719-12-009","文昌里",158686,169691,176052
"台南市","善化區","A6719-13-001","坐駕里",73947,80175,88306
"台南市","善化區","A6719-13-002","文昌里",127194,135810,142043
"台南市","善化區","A6719-13-003","坐駕里",115116,132444,156829
"台南市","善化區","A6719-13-004","文昌里",80766,86964,90573
"台南市","善化區","A6719-13-005","坐駕里",64177,73182,88157
"台南市","善化區","A6719-13-006","坐駕里",142814,160592,179644
"台南市","善化區","A6719-13-007","坐駕里",185971,214042,253088
"台南市","善化區","A6719-13-008","坐駕里",15137,17541,18454
"台南市","善化區","A6719-13-009","文昌里",104578,108641,116267
"台南市","善化區","A6719-13-010","坐駕里",54134,62510,72105
"台南市","善化區","A6719-14-001","文正里",135373,156173,156609
"台南市","善化區","A6719-14-002","文正里",146103,151985,170483
"台南市","善化區","A6719-14-003","胡厝里",62927,77540,78628
"台南市","善化區","A6719-14-004","胡厝里",40,40,147
"台南市","善化區","A6719-14-005","胡厝里",5282,5463,5584
"台南市","善化區","A6719-14-006","南關里",39382,44704,46999
"台南市","善化區","A6719-14-007","西關里",85562,92479,102994
"台南市","善化區","A6719-14-008","坐駕里",186705,217483,233455
"台南市","善化區","A6719-14-009","胡厝里",22522,21276,22958
"台南市","善化區","A6719-14-010","南關里",45849,43923,51175
"台南市","善化區","A6719-14-011","坐駕里",17651,20524,24210
"台南市","善化區","A6719-14-012","坐駕里",88680,114988,117055
"台南市","善化區","A6719-14-013","南關里",82634,94332,105948
"台南市","善化區","A6719-14-014","文昌里",173782,206625,201821
"台南市","善化區","A6719-15-001","小新里",117980,133711,145804
"台南市","善化區","A6719-15-002","小新里",138347,156080,174686
"台南市","善化區","A6719-15-003","小新里",102067,116782,126573
"台南市","善化區","A6719-15-004","小新里",86425,104144,114904
"台南市","善化區","A6719-15-005","小新里",120592,138108,154696
"台南市","善化區","A6719-15-006","小新里",86292,97018,108351
"台南市","善化區","A6719-15-007","小新里",35257,40141,44898
"台南市","善化區","A6719-15-008","小新里",107715,126212,140352
"台南市","善化區","A6719-15-009","小新里",44034,59917,63878
"台南市","善化區","A6719-15-010","小新里",1366596,1580355,1637075
"台南市","善化區","A6719-15-011","嘉南里",20838,26341,31581
"台南市","西港區","A6714-01-001","金砂村",25888,33859,43363
"台南市","西港區","A6714-01-002","金砂村",70713,101032,108875
"台南市","西港區","A6714-01-003","金砂村",110487,134439,147938
"台南市","西港區","A6714-01-004","營西村",74260,76394,84174
"台南市","西港區","A6714-01-005","營西村",52344,56086,60357
"台南市","西港區","A6714-01-006","營西村",145507,174745,240867
"台南市","西港區","A6714-01-007","營西村",132272,140662,165838
"台南市","西港區","A6714-01-008","西港村",122835,108328,146851
"台南市","西港區","A6714-02-001","後營村",58973,82731,95791
"台南市","西港區","A6714-02-002","後營村",74403,76058,82804
"台南市","西港區","A6714-02-003","後營村",98089,104560,113930
"台南市","西港區","A6714-02-004","後營村",53812,53769,61204
"台南市","西港區","A6714-02-005","後營村",82172,92648,98677
"台南市","西港區","A6714-02-006","港東村",112824,120812,133831
"台南市","西港區","A6714-02-007","港東村",32097,33139,36874
"台南市","西港區","A6714-02-008","港東村",71448,78621,90095
"台南市","西港區","A6714-03-001","檨林村",65584,76946,79145
"台南市","西港區","A6714-03-002","檨林村",8537,11610,12335
"台南市","西港區","A6714-03-003","檨林村",72146,92629,98142
"台南市","西港區","A6714-03-004","檨林村",67972,75164,79570
"台南市","西港區","A6714-03-005","檨林村",41512,55538,54830
"台南市","西港區","A6714-03-006","檨林村",39928,45439,49889
"台南市","西港區","A6714-03-007","檨林村",93496,108620,115251
"台南市","西港區","A6714-03-008","港東村",44766,41235,47917
"台南市","西港區","A6714-03-009","港東村",55357,56252,65724
"台南市","西港區","A6714-03-010","港東村",44732,48513,51654
"台南市","西港區","A6714-03-011","港東村",29211,30627,33789
"台南市","西港區","A6714-04-001","慶安村",63284,57797,81822
"台南市","西港區","A6714-04-002","劉厝村",116975,107633,138597
"台南市","西港區","A6714-04-003","慶安村",92852,84037,112843
"台南市","西港區","A6714-04-004","劉厝村",14076,12497,16983
"台南市","西港區","A6714-04-005","劉厝村",74429,70069,84960
"台南市","西港區","A6714-04-006","劉厝村",50502,46608,60380
"台南市","西港區","A6714-04-007","竹林村",40828,44522,47425
"台南市","西港區","A6714-04-008","慶安村",49409,43880,69381
"台南市","西港區","A6714-04-009","慶安村",138334,125249,177844
"台南市","西港區","A6714-05-001","西港村",102882,95668,120754
"台南市","西港區","A6714-05-002","西港村",83881,80795,116211
"台南市","西港區","A6714-05-003","慶安村",94172,87057,118858
"台南市","西港區","A6714-05-004","西港村",38323,32462,40342
"台南市","西港區","A6714-05-005","西港村",152546,137720,192421
"台南市","西港區","A6714-05-006","慶安村",109670,101194,138775
"台南市","西港區","A6714-05-007","慶安村",115961,105595,154585
"台南市","西港區","A6714-06-001","西港村",75291,67642,83606
"台南市","西港區","A6714-06-002","西港村",79105,77071,103941
"台南市","西港區","A6714-06-003","西港村",23177,19575,23755
"台南市","西港區","A6714-06-004","西港村",117619,103373,136673
"台南市","西港區","A6714-06-005","西港村",42867,38815,50652
"台南市","西港區","A6714-06-006","慶安村",43521,39723,55290
"台南市","西港區","A6714-06-007","西港村",63710,58531,79659
"台南市","西港區","A6714-06-008","西港村",101749,86571,112609
"台南市","西港區","A6714-06-009","西港村",67388,62581,78853
"台南市","西港區","A6714-07-001","慶安村",97891,83754,116687
"台南市","西港區","A6714-07-002","慶安村",47867,41463,59301
"台南市","西港區","A6714-07-003","南海村",57377,58258,65391
"台南市","西港區","A6714-07-004","慶安村",101889,89102,119843
"台南市","西港區","A6714-07-005","南海村",33490,35076,40610
"台南市","西港區","A6714-07-006","慶安村",173946,155838,210379
"台南市","西港區","A6714-07-007","慶安村",8837,8100,9766
"台南市","西港區","A6714-07-008","慶安村",282057,258592,336010
"台南市","西港區","A6714-08-001","劉厝村",77221,73333,94459
"台南市","西港區","A6714-08-002","竹林村",85336,92679,98580
"台南市","西港區","A6714-08-003","竹林村",82340,95036,100449
"台南市","西港區","A6714-08-004","新復村",24140,23312,27443
"台南市","西港區","A6714-08-005","永樂村",30669,28190,44210
"台南市","西港區","A6714-08-006","新復村",83139,87092,91451
"台南市","西港區","A6714-08-007","永樂村",55230,49060,66079
"台南市","西港區","A6714-08-008","永樂村",77675,69130,89521
"台南市","西港區","A6714-08-009","永樂村",50348,45177,62155
"台南市","西港區","A6714-09-001","竹林村",53504,61006,62504
"台南市","西港區","A6714-09-002","南海村",67260,73708,78153
"台南市","西港區","A6714-09-003","南海村",52375,61130,62976
"台南市","西港區","A6714-09-004","南海村",58340,65101,69647
"台南市","西港區","A6714-09-005","南海村",130904,142876,154161
"台南市","西港區","A6714-09-006","南海村",56874,58421,69601
"台南市","西港區","A6714-09-007","南海村",57852,63619,64590
"台南市","西港區","A6714-09-008","南海村",62477,66664,71859
"台南市","西港區","A6714-10-006","新復村",620,1138,1141
"台南市","西港區","A6714-10-007","永樂村",1030,1373,1293
"台南市","西港區","A6714-11-001","南海村",11005,9136,13785
"台南市","西港區","A6714-11-002","新復村",37888,38310,48043
"台南市","西港區","A6714-11-003","永樂村",27075,29847,35152
"台南市","西港區","A6714-11-004","新復村",157962,167112,182191
"台南市","下營區","A6708-01-001","賀建村",2240,2160,1760
"台南市","下營區","A6708-01-002","甲中村",488,391,421
"台南市","下營區","A6708-02-001","甲中村",31214,33586,34760
"台南市","下營區","A6708-02-002","甲中村",22268,20791,24155
"台南市","下營區","A6708-02-003","甲中村",56220,55794,60091
"台南市","下營區","A6708-02-004","紅厝村",35701,35387,38013
"台南市","下營區","A6708-02-005","紅厝村",74551,77899,76889
"台南市","下營區","A6708-02-006","紅厝村",53949,56781,56673
"台南市","下營區","A6708-02-007","後街村",55987,59556,61462
"台南市","下營區","A6708-02-008","紅厝村",50833,50211,54091
"台南市","下營區","A6708-03-001","賀建村",96974,97131,104322
"台南市","下營區","A6708-03-002","賀建村",64120,64729,67759
"台南市","下營區","A6708-03-003","甲中村",28606,27992,29009
"台南市","下營區","A6708-03-004","甲中村",76785,76967,85554
"台南市","下營區","A6708-03-005","甲中村",9807,10534,12459
"台南市","下營區","A6708-03-006","賀建村",43218,45193,48918
"台南市","下營區","A6708-03-007","賀建村",74387,75039,90276
"台南市","下營區","A6708-03-008","紅厝村",37372,39367,40887
"台南市","下營區","A6708-03-009","賀建村",104061,100071,107948
"台南市","下營區","A6708-03-010","新興村",49707,52274,55629
"台南市","下營區","A6708-03-011","新興村",163624,152269,177615
"台南市","下營區","A6708-04-001","大屯村",74857,71644,77727
"台南市","下營區","A6708-04-002","宅內村",53503,54850,70259
"台南市","下營區","A6708-04-003","宅內村",62607,60033,67677
"台南市","下營區","A6708-04-004","後街村",6234,6019,6522
"台南市","下營區","A6708-04-005","宅內村",69162,73753,75474
"台南市","下營區","A6708-04-006","宅內村",52443,56278,58689
"台南市","下營區","A6708-04-007","大屯村",65665,67491,70694
"台南市","下營區","A6708-04-008","大屯村",43554,44846,46365
"台南市","下營區","A6708-04-009","仁里村",67324,78007,89817
"台南市","下營區","A6708-04-010","仁里村",66445,78189,88234
"台南市","下營區","A6708-04-011","仁里村",126479,150290,176816
"台南市","下營區","A6708-05-001","後街村",75611,81750,83385
"台南市","下營區","A6708-05-002","新興村",99943,102433,108844
"台南市","下營區","A6708-05-003","後街村",21537,22419,24451
"台南市","下營區","A6708-05-004","後街村",76242,79613,86828
"台南市","下營區","A6708-05-005","後街村",46380,46106,50155
"台南市","下營區","A6708-05-006","新興村",101998,105144,109713
"台南市","下營區","A6708-05-007","後街村",50825,51547,54113
"台南市","下營區","A6708-05-008","新興村",45602,45306,49591
"台南市","下營區","A6708-05-009","新興村",54254,59574,65998
"台南市","下營區","A6708-05-010","下營村",41873,47899,58894
"台南市","下營區","A6708-06-001","下營村",34320,36644,37505
"台南市","下營區","A6708-06-002","宅內村",15158,15754,15670
"台南市","下營區","A6708-06-003","下營村",62093,68898,81290
"台南市","下營區","A6708-06-004","下營村",33372,38401,46878
"台南市","下營區","A6708-06-005","仁里村",50447,61361,78602
"台南市","下營區","A6708-06-006","仁里村",25518,28930,32946
"台南市","下營區","A6708-06-007","下營村",19041,21245,24862
"台南市","下營區","A6708-06-009","營前村",31658,34818,43006
"台南市","下營區","A6708-06-010","營前村",43179,49690,60143
"台南市","下營區","A6708-06-011","仁里村",25306,29725,37390
"台南市","下營區","A6708-06-012","仁里村",72459,80242,99086
"台南市","下營區","A6708-06-013","仁里村",38817,48204,51831
"台南市","下營區","A6708-06-014","仁里村",33725,38193,41294
"台南市","下營區","A6708-06-015","仁里村",66016,76924,91287
"台南市","下營區","A6708-07-001","新興村",75749,80525,83305
"台南市","下營區","A6708-07-002","新興村",43519,44846,47047
"台南市","下營區","A6708-07-003","新興村",74759,77207,82096
"台南市","下營區","A6708-07-004","下營村",54407,55646,73176
"台南市","下營區","A6708-07-005","營前村",41879,49686,61527
"台南市","下營區","A6708-07-006","營前村",22964,28072,30198
"台南市","下營區","A6708-07-007","營前村",67610,78839,92110
"台南市","下營區","A6708-07-008","營前村",88529,104420,109961
"台南市","下營區","A6708-07-009","營前村",68440,80643,84721
"台南市","下營區","A6708-07-010","營前村",26351,30945,32998
"台南市","下營區","A6708-07-011","營前村",50100,58247,66868
"台南市","下營區","A6708-07-012","營前村",54255,60595,71396
"台南市","下營區","A6708-08-001","大埤村",24870,24399,27378
"台南市","下營區","A6708-08-002","仁里村",56147,66409,79475
"台南市","下營區","A6708-08-003","大屯村",90910,86114,109676
"台南市","下營區","A6708-08-004","大埤村",36512,36407,37198
"台南市","下營區","A6708-08-005","大埤村",26752,26142,29653
"台南市","下營區","A6708-08-006","大埤村",80145,76340,88153
"台南市","下營區","A6708-08-007","仁里村",89741,95913,114457
"台南市","下營區","A6708-08-008","西連村",70692,65177,70120
"台南市","下營區","A6708-08-009","西連村",169258,132986,158820
"台南市","下營區","A6708-08-010","西連村",67984,72218,80559
"台南市","下營區","A6708-08-011","西連村",35373,39038,45332
"台南市","下營區","A6708-09-001","茅港村",69984,78788,89635
"台南市","下營區","A6708-09-002","茅港村",22964,22070,28664
"台南市","下營區","A6708-09-003","茅港村",39980,45926,49468
"台南市","下營區","A6708-09-004","茅港村",8608,10498,11772
"台南市","下營區","A6708-09-005","開化村",74371,88102,90377
"台南市","下營區","A6708-09-006","開化村",84132,100231,105124
"台南市","下營區","A6708-09-007","茅港村",75674,82090,90587
"台南市","下營區","A6708-09-008","開化村",107318,114564,129760
"台南市","下營區","A6708-10-001","中營村",22154,23406,24006
"台南市","下營區","A6708-10-002","中營村",74555,80389,88512
